,Country_Name,Country_Code,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015,Population,Area
100,Madagascar,674,0.18915293874883898,0.19431165526017102,0.204629088282835,0.235581387350827,0.256216253396155,0.28029026378237104,0.300925129827699,0.324856693508882,0.35407660773984,0.38157442420075605,0.44688896528016503,0.501890684083878,23812681.0,587041.0
21,Botswana,616,0.13763167645969,0.13410265911457,0.14468971114992998,0.169392832565772,0.194095953981614,0.19762497132673398,0.209976532034655,0.204683006016975,0.209976532034655,0.21879907539745602,0.22762161876025602,0.215270058052335,2182719.0,581730.0
85,Kenya,664,0.9435288329760692,0.934743648311487,0.997996977896475,1.3406191798151599,1.60066064588678,1.7658221175809101,1.94328284780546,2.11898654109709,2.3105035667849703,2.4334961520891203,2.61095688231367,,45925301.0,580367.0
165,Thailand,578,7.71594668128169,8.334475131633031,9.256395701618741,10.011939947934,10.743995772084,11.3625242224354,11.6991916068038,12.137642153888303,12.6054532286794,13.1437295699661,13.711366438959502,13.817064338703,67976405.0,513120.0
152,Spain,184,71.8257943026564,74.3933959806848,77.5642310313039,80.80383081885759,81.7361668003208,78.69289696386309,76.142477150457,70.32487797071299,66.6939885248196,58.35948901461389,55.1008576397913,53.34359568981029,48146134.0,505370.0
29,Cameroon,622,0.0973112479109814,0.209430729199721,0.232700810221912,0.24962450551077803,0.27712551035518607,0.30674197711070195,0.4082841488439,0.431554229866091,0.469632544266041,0.5161727063104229,0.537327325421506,,23739218.0,475440.0
128,Papua New Guinea,853,0.15236496930618698,0.15457315726714702,0.150156781345228,0.15457315726714702,0.15457315726714702,0.150156781345228,0.158989533189065,0.17444684891578,0.178863224837698,0.18327960075961702,0.18327960075961702,,6672429.0,462840.0
160,Sweden,144,4.25500804211142,4.2866890870985,4.3524881805332205,4.367110201296491,4.484086367402639,4.34761417361213,4.29643710094068,4.17458692791344,4.2495212844307,4.227426719693621,4.16359797711985,,9801616.0,450295.0
178,Uzbekistan,927,15.825105782792699,16.5890926187118,17.994828396803,18.0724024447579,18.1993417959567,18.4955336154208,18.6436295251528,18.7588152327221,19.010343206394,19.228960977903103,19.4240714621533,19.581570286788896,29199942.0,447400.0
114,Morocco,686,4.59332287698857,5.016804839793861,5.52991261483307,6.193143625364111,7.07147658525655,9.95742773918889,10.768541339905902,11.498991709612401,12.2473672417656,12.838897602509501,13.2959892449025,13.797893793412499,33322699.0,446550.0
77,Iraq,433,1.25751651919427,1.28723963692068,1.8695892429545,2.10674157303371,2.11825382206668,2.39915269847117,2.45901639344262,2.92180880456806,,,,,37056169.0,438317.0
129,Paraguay,288,0.38258243141203097,0.37754845205134707,0.39265039013340003,0.427888245658193,0.581424616159074,0.7349609866599549,0.90359929524289,1.02441479989932,1.10244147998993,1.1603322426378102,1.23332494336773,,6783272.0,406752.0
